obs,lat,lon,altitude,time,air_temp,dew_point,rel_hum,mixing_ratio,air_press,air_rho,gpt,gpt_height,wind_speed,wind_dir,sensible_heat,latent_heat
87,46.812244,6.9439974,710.36,2023-03-27 02:58:37.075000000,4.294748220833355,0.959660358614201,79.21040818253363,0.0044332235675232,93109.55,1.1659691496250697,6965.473511759122,710.2806271009083,5.39220617874946,252.11350065502387,-3.0734577330584743,0.3265242907002007
88,46.812244,6.9439974,713.30125,2023-03-27 02:58:37.455172413,4.2778392666666605,0.95623628970867,79.28407158686414,0.0044333224658087,93082.44166666668,1.1657006236821932,6994.310862297279,713.2212184892169,5.40036929326436,252.82813203421432,-6.7350046102797805,0.0953013862551991
89,46.812244,6.9439974,715.1583333333333,2023-03-27 02:58:37.835344827,4.270458000000019,0.951850399982618,79.3003458765273,0.0044327173078479,93065.23333333334,1.1655165280861497,7012.518536803796,715.0778845787089,5.395495203702104,253.49355973491816,-4.655689426808845,-0.9234457365590046
90,46.812244,6.943997,718.1308333333334,2023-03-27 02:58:38.215517241,4.2587725000000205,0.9440306595429888,79.32087526051322,0.0044316213750983,93035.15,1.165189598702035,7041.662232395764,718.0497144688312,5.359821588225881,253.8785773730235,-4.603499468767002,-1.0445156754157618
91,46.812244,6.943997,720.4841666666666,2023-03-27 02:58:38.595689655,4.2482555000000275,0.9351499908758001,79.3286382521165,0.0044301867837666,93005.39166666663,1.1648620615417216,7064.735326706202,720.4025153040235,5.321433514312922,254.48297502935185,-5.231774181051007,-1.7265401102627922
92,46.812244,6.943997,722.9629166666666,2023-03-27 02:58:38.975862068,4.241129999999998,0.9187965427793188,79.27650475830734,0.004426550757186,92973.27916666667,1.1644923053397391,7089.0380416009175,722.8807025437757,5.308824894068758,254.8869909409918,-3.3642270786919823,-4.153273709509674
93,46.812244,6.9439974,725.8945833333333,2023-03-27 02:58:39.356034482,4.225773891666677,0.8967138312328302,79.23792371817083,0.0044211678748203,92938.95,1.1641304966190125,7117.781318870757,725.8117011283932,5.273067646672641,254.9546749760338,-6.128219416823259,-5.197152659155979
94,46.812244,6.9439974,728.0025,2023-03-27 02:58:39.736206896,4.210473000000036,0.8741479782332817,79.19655789391769,0.0044152397918751,92912.975,1.163873434174138,7138.448192725201,727.9191357624878,5.239242593088578,255.455899826382,-8.490536234034394,-7.95856902328924
95,46.812244,6.9439974,730.7262499999999,2023-03-27 02:58:40.116379310,4.194370000000049,0.8488440683133263,79.14519215804391,0.0044087938024789,92879.9875,1.1635321867172983,7165.152927200721,730.6422608332837,5.163428769406189,256.16698754330173,-6.913277869380189,-6.695368633776637
96,46.812244,6.9439974,733.1970833333332,2023-03-27 02:58:40.496551724,4.182314000000019,0.832623198618478,79.12084963479666,0.0044047507312199,92856.79583333334,1.1632950281599417,7189.377945718061,733.1125252474659,5.1117839854358325,256.479303097476,-5.704475528010742,-4.628455576088573
97,46.812244,6.9439974,735.55,2023-03-27 02:58:40.876724137,4.18182900000005,0.8234704131708099,79.07243377647364,0.0044031647999114,92830.21666666667,1.1629651956165885,7212.446845510897,735.4648983608977,5.0687424931991965,256.9514397067944,-0.2409172915060197,-1.9060103821933272
98,46.812244,6.9439974,738.0433333333333,2023-03-27 02:58:41.256896551,4.178210700000022,0.8126766999681081,79.03341916613256,0.0044010519790633,92803.475,1.1626467690697435,7236.892425665103,737.9576538027873,5.039355427108966,257.78887206454425,-1.695657284176595,-2.3955896956463403
99,46.812244,6.943997,741.1770833333333,2023-03-27 02:58:41.637068965,4.166072550000024,0.8069860540700233,79.06876072617993,0.004401136550753,92762.70833333331,1.1621868058950615,7267.6168651049375,741.090674705933,5.006048098689606,258.2822184005786,-4.524078744911506,0.0762640378282329
100,46.812244,6.943997,743.1933333333333,2023-03-27 02:58:42.017241379,4.165444999999977,0.8030918091314447,79.05025279396827,0.0044012620672412,92734.63333333336,1.161837619008638,7287.384906856353,743.1064539732073,4.967725672478254,258.80172756349793,-0.3634255443510567,0.1758672353502812
101,46.812244,6.943997,745.8858333333334,2023-03-27 02:58:42.397413793,4.139797500000043,0.7858093208359378,79.0943642600151,0.0043970254008121,92706.55,1.1615961105932395,7313.783127808005,745.7983233630246,4.934689406193274,259.15685425916865,-11.120147234046756,-4.444353441344787
102,46.812244,6.943997,747.7158333333334,2023-03-27 02:58:42.777586206,4.119851666666648,0.7671879944130637,79.10076156951993,0.0043918679218402,92690.0,1.1614758113753694,7331.725081374009,747.6278934573998,4.901078454015453,259.54221504621853,-12.722642606099528,-7.959494528005633
103,46.812244,6.943997,750.7816666666666,2023-03-27 02:58:43.157758620,4.108455000000049,0.7404627560219978,79.01843278494283,0.0043847593344313,92663.05,1.161190612014149,7361.7835496514035,750.6930042013739,4.8598954496745925,259.668081887265,-4.338093238368127,-6.546852080067177
104,46.812244,6.943997,752.7966666666666,2023-03-27 02:58:43.537931034,4.099905000000035,0.7239302044910119,78.97669531515243,0.0043808296210986,92636.44166666664,1.160895562356819,7381.539276264308,752.7075276740078,4.827728420285572,260.1383506444501,-4.950513818085462,-5.505261974595629
105,46.812244,6.943997,755.8575000000001,2023-03-27 02:58:43.918103448,4.082805000000008,0.6887291132762243,78.87586578834097,0.0043715925924522,92598.45,1.1604973862483736,7411.548674905837,755.7676347076563,4.832358167229141,261.11184519647725,-6.515783663937852,-8.516114412242173
106,46.812244,6.943997,757.9133333333334,2023-03-27 02:58:44.298275862,4.0685550000000035,0.6630244937611565,78.81122738511789,0.004364675364975,92574.275,1.1602588280630752,7431.704712712865,757.8229785617785,4.820468508085787,262.2121510732669,-8.08254077408945,-9.49315853939904
107,46.812244,6.943997,760.9779166666667,2023-03-27 02:58:44.678448275,4.057155000000023,0.6352561378192263,78.72183069129076,0.0043577563079332,92537.375,1.1598487462831313,7461.750829184392,760.8868297720825,4.81566337000138,262.51331069278353,-4.336115432603472,-6.367874765825627
108,46.812244,6.943997,762.8270833333333,2023-03-27 02:58:45.058620689,4.048607500000003,0.6216056882778958,78.69572673683635,0.0043545564320359,92514.6,1.1596011393617247,7479.88061325485,762.7355532475259,4.795540339225425,262.7761054061596,-5.386885547933837,-4.879639841283098
109,46.812244,6.943997,765.6591666666667,2023-03-27 02:58:45.438793103,4.0400600000000395,0.5903387957123982,78.5726180167259,0.0043462580644522,92484.8,1.1592689854874496,7507.647186393684,765.5669557283766,4.774996212936391,263.4886842965734,-3.5162792685199475,-8.26033927760803
110,46.812244,6.943997,768.0783333333334,2023-03-27 02:58:45.818965517,4.028660000000002,0.5637019221350101,78.4861551368438,0.0043390589721797,92461.725,1.1590324429320482,7531.365384199219,767.9855388128688,4.816581024196334,263.9260178641143,-5.4890946050316805,-8.387668782744452
111,46.812244,6.943997,770.7304166666668,2023-03-27 02:58:46.199137931,4.014409999999998,0.5368085809366221,78.41508825153477,0.0043318553777779,92436.84583333334,1.1587851259642477,7557.367142485496,770.6369802619138,4.847830991416081,264.337388787668,-6.257439680207032,-7.654290752972031
112,46.812244,6.943997,773.235,2023-03-27 02:58:46.579310344,3.997312500000021,0.5032506917094679,78.32501908200732,0.0043229038311206,92405.4375,1.158468950517052,7581.922750071516,773.1409553794126,4.87043975796777,264.42160897671533,-7.947812009665045,-10.069176069332936
113,46.812244,6.943997,775.5783333333334,2023-03-27 02:58:46.959482758,3.9859149999999772,0.4726469032481191,78.21694030108578,0.004314884091964,92374.71666666666,1.1581370291430084,7604.8974018358895,775.483717868578,4.962724385102229,265.1805125778307,-5.661109298835588,-9.639186928141536
114,46.812244,6.943997,777.9425,2023-03-27 02:58:47.339655172,3.980215000000044,0.42962316786662313,78.01529729505386,0.004302797330239,92350.93333333336,1.15787087712826,7628.076291876106,777.847306865862,5.074468269886652,266.42392969156066,-2.8055819469704955,-14.396435583476777
115,46.812244,6.9439964,780.4720833333333,2023-03-27 02:58:47.719827586,3.971664999999973,0.4096694198388491,77.95368609263818,0.0042978628145227,92324.88333333332,1.1575833210183708,7652.876949809671,780.3762701645996,5.155643461896471,267.3240162196852,-3.932198615719789,-5.491843381529127
116,46.812244,6.943997,783.03125,2023-03-27 02:58:48.100000000,3.971664999999973,0.3970612999834202,77.88434192230804,0.0042955813491656,92291.525,1.157166657183028,7677.967629945148,782.9348074974786,5.282431038035913,269.2847314872772,0.0,-2.508907659256603
117,46.812244,6.943997,785.9875,2023-03-27 02:58:48.480172413,3.9374683333333564,0.36024239722263474,77.86811294355942,0.0042857974475023,92255.375,1.1568628294551282,7706.951384605444,785.8903279514865,5.351929396700033,270.34133795931655,-13.44901710637594,-9.31175334189795
118,46.812244,6.943997,788.0008333333333,2023-03-27 02:58:48.860344827,3.9089700000000107,0.3342344635675545,77.88085811197709,0.0042785582974615,92236.40833333334,1.1567488643816328,7726.6905520535665,787.9031628592401,5.428195655240931,271.91431037945915,-16.455418109455245,-10.11572496216071
119,46.812244,6.943997,791.03625,2023-03-27 02:58:49.240517241,3.881896250000011,0.30572190614725514,77.8716295799212,0.0042713846863713,92200.225,1.1564129661941054,7756.450428018652,790.9378256610211,5.465049247003766,273.8247631872225,-10.3659501071951,-6.64698556727299
120,46.812244,6.943997,793.0012499999999,2023-03-27 02:58:49.620689655,3.873348750000048,0.2961282770597222,77.8630561106834,0.0042695698161465,92175.375,1.1561382795976751,7775.715694273095,792.9023360957203,5.534435660942451,274.9658240169399,-5.054199696990082,-2.597101710428316
121,46.812244,6.943997,795.8283333333334,2023-03-27 02:58:50.000862068,3.8519783333333066,0.271904343285712,77.84129334698785,0.004263317001662,92148.51666666668,1.155895021578058,7803.432982866955,795.7287129516151,5.569997679663088,275.51174106436366,-8.781300406856706,-6.218060912307052
122,46.812244,6.943997,797.7116666666666,2023-03-27 02:58:50.381034482,3.8348799999999983,0.2533202174467988,77.82849297521078,0.0042584578096094,92129.25,1.1557281354109257,7821.897544638624,797.6115742520253,5.628275348314821,276.18639095714343,-10.54504249193564,-7.252654814309221
123,46.812244,6.9439974,800.55125,2023-03-27 02:58:50.761206896,3.8092300000000137,0.22452086807544447,77.8071380450757,0.0042510544788181,92097.0125,1.1554358719498834,7849.737344415779,800.4504437719078,5.711624097558405,276.9993676144191,-10.489255383509898,-7.327032815942875
124,46.812244,6.9439974,802.9883333333332,2023-03-27 02:58:51.141379310,3.793557083333326,0.20360316948483614,77.77412059608281,0.0042461351077367,92064.38333333332,1.1550953613344626,7873.630939976526,802.8869124498709,5.811635320133411,277.9879491351694,-7.465576436430336,-5.671162958426181
125,46.812244,6.9439974,805.4816666666667,2023-03-27 02:58:51.521551724,3.7778866666666886,0.18757068877653182,77.76586896105542,0.0042426741522339,92032.20833333331,1.1547595656835234,7898.07600151737,805.379615007915,5.856861673447883,278.5544661638719,-7.293866856336606,-3.89875502872853
126,46.812244,6.9439974,807.9129166666667,2023-03-27 02:58:51.901724137,3.752239999999972,0.15726944527790465,77.73427261108208,0.0042345709383677,92005.825,1.1545411497115532,7921.912369098268,807.8102480559894,5.887641958320804,278.8836044234662,-12.23986948265306,-9.359675824749417
127,46.812244,6.9439974,810.365,2023-03-27 02:58:52.281896551,3.7322899999999777,0.12501188178669054,77.66094964327439,0.0042257321011028,91983.825,1.154354479067148,7945.952971577286,810.2617072677506,5.913957201833187,278.90377925698255,-9.43871621410769,-10.121156488101107
128,46.812244,6.9439974,813.3808333333334,2023-03-27 02:58:52.662068965,3.7151925000000006,0.09259671193160557,77.5723707914489,0.004217563874418,91947.11666666668,1.15397079832047,7975.5206404111295,813.2767703967338,5.988997908431035,278.9784980757616,-6.574854645892994,-7.602451416791306
129,46.812244,6.9439974,815.3516666666667,2023-03-27 02:58:53.042241379,3.700945000000047,0.0753557120637538,77.55292584963497,0.0042135552850367,91919.625,1.1536879479909126,7994.842962031274,815.2470988595774,6.033135796814606,278.9388434507103,-8.381913683312723,-5.707864888728485
130,46.812244,6.9439974,818.365,2023-03-27 02:58:53.422413793,3.6852737500000217,0.05228476740711585,77.50744628523918,0.0042080162077693,91887.2875,1.1533512974124442,8024.386074167726,818.259657902314,6.07913960671184,278.85016800976496,-6.028151151163521,-5.157029801396932
131,46.812244,6.9439974,820.4625,2023-03-27 02:58:53.802586206,3.672450000000026,0.04245031020514034,77.52225210341074,0.0042056082703871,91873.575,1.153234256863487,8044.950220591894,820.3566172537916,6.124375506895753,278.5816598154198,-7.085926932281541,-3.2204160024270987
132,46.812244,6.943997,823.4391666666668,2023-03-27 02:58:54.182758620,3.652499999999975,0.027197691734954788,77.54973932112996,0.0042024337031609,91840.21666666667,1.1529006382658806,8074.133801203964,823.3325142840791,6.2017442631889095,279.6254298530121,-7.765521692744831,-2.99088586283648
133,46.812244,6.943997,825.28,2023-03-27 02:58:54.562931034,3.6354016666666666,0.020782542141319027,77.60857513080009,0.0042016899363033,91811.99166666664,1.15261793191139,8092.181528169861,825.1728702635315,6.2324086154173886,280.0760680962962,-10.759466636756146,-1.1328256004747863
134,46.812244,6.943997,828.20375,2023-03-27 02:58:54.943103448,3.6126049999999736,0.018461423649398512,77.71897716982363,0.0042025235517221,91775.2375,1.1522507964540485,8120.846264523639,828.0958599036001,6.249088716274348,280.2825343601524,-9.029094385559548,0.7991490967228593
135,46.812244,6.943997,830.345,2023-03-27 02:58:55.323275862,3.5997800000000097,0.02569060331001083,77.82689382435038,0.0042052314493852,91761.425,1.1521289165146664,8141.839276175908,830.2365513377054,6.302581001664403,280.8955822849064,-6.935170400967588,3.544212138001971
136,46.812244,6.943997,833.2433333333333,2023-03-27 02:58:55.703448275,3.5698566666666807,0.027552098540581937,77.99808502367043,0.0042071737813617,91726.68333333332,1.151815895654688,8170.254779834057,833.1341263157202,6.310033550470498,280.897695134388,-11.951179472994523,1.8776296957195049
137,46.812244,6.943997,835.16,2023-03-27 02:58:56.083620689,3.555608333333339,0.02168606550947061,78.0427773559721,0.0042065348142318,91700.21666666666,1.151543270257495,8189.045926733395,835.0502900310908,6.3308975039450015,280.857690283568,-8.603274899581107,-0.9338204374721724
138,46.812244,6.943997,838.18125,2023-03-27 02:58:56.463793103,3.527112500000044,0.016245362231870786,78.16797598193519,0.0042061537950642,91668.65,1.1512656189957438,8218.666470285332,838.0707448808037,6.386688923268595,280.111931925828,-10.912802504693756,-0.3531728600788676
139,46.812244,6.943997,840.3375,2023-03-27 02:58:56.843965517,3.51001500000001,0.014851170304552852,78.25335359687745,0.004206541710638,91648.5,1.151083385312404,8239.80647691175,840.2264256307454,6.429230614421001,279.7833211432802,-9.172893412767984,0.5037284875854573
140,46.812244,6.943997,843.1341666666667,2023-03-27 02:58:57.224137931,3.501464999999996,-0.0009645829011333262,78.21074416085162,0.0042033305465809,91614.15,1.150689781795569,8267.225146271227,843.0223517991594,6.462442171570095,279.83470266947484,-3.5354909258130003,-3.2139039183009985
141,46.812244,6.943997,844.93,2023-03-27 02:58:57.604310344,3.4843658333333565,-0.008394019015042886,78.26264825939121,0.0042020688278119,91590.6,1.150465938694359,8284.83157946171,844.8177083368643,6.462442171570095,279.83470266947484,-11.009022110928631,-1.9661881729114408
142,46.812244,6.943997,848.2045833333333,2023-03-27 02:58:57.984482758,3.4430454166666777,-0.01821577442524358,78.4362068715082,0.0042005312140517,91553.65833333333,1.1501745989278689,8316.935720549875,848.0914196539976,6.469923379547634,279.8987436786595,-14.586076234264311,-1.3137446838549764
143,46.812244,6.9439974,850.6525,2023-03-27 02:58:58.364655172,3.4245233333333545,-0.024013148186213584,78.50541886424737,0.0041997745708962,91529.54166666666,1.149949110918162,8340.9351682052,850.5386822416626,6.441842750792803,280.14754793496166,-8.744558513494832,-0.8646295662970628
144,46.812244,6.9439974,853.13625,2023-03-27 02:58:58.744827586,3.4131250000000364,-0.022137075411194473,78.57839047468897,0.0042012677919271,91507.58333333331,1.1497195569091332,8365.285908034955,853.0217666619035,6.433197812544642,280.3895127789624,-5.302631578560646,1.68137582982766
145,46.812244,6.9439974,855.58625,2023-03-27 02:58:59.125000000,3.3988749999999754,-0.02094109893857876,78.66444128163444,0.0042029921162209,91475.8,1.1493781801549048,8389.30574347937,855.4711082254767,6.391409913890304,280.7388254995896,-6.718584596956524,1.967755263008844
146,46.812244,6.9439974,857.6125,2023-03-27 02:58:59.505172413,3.3817774999999983,-0.021166997031627943,78.7579919186777,0.0042041657013553,91446.275,1.1490773634048856,8409.171113806606,857.496812245426,6.382275517745164,281.19213180504624,-9.744395791200152,1.618918029068028
147,46.812244,6.9439974,860.6925,2023-03-27 02:58:59.885344827,3.350433333333342,-0.02715861802425934,78.89544943949498,0.0042036382256026,91413.90833333333,1.1488012203644715,8439.367432851992,860.5759798557093,6.348875961837951,281.6918660877568,-11.74943441641681,-0.4785754444792168
148,46.812244,6.9439974,862.6533333333334,2023-03-27 02:59:00.265517241,3.333334999999977,-0.03247433742637895,78.96100693650189,0.0042028492679964,91393.84166666666,1.1486205372299287,8458.59142700193,862.5362817069978,6.320437348499874,282.2264108664496,-10.065972445302515,-1.1242007532162348
149,46.812244,6.9439974,865.4637500000001,2023-03-27 02:59:00.645689655,3.3133850000000393,-0.03759109779628034,79.0457954424376,0.0042027360978852,91360.0375,1.148278457479962,8486.144708606309,865.3459345042711,6.263004734641083,282.66343213981463,-8.191915553278141,-0.1124767984548005
150,46.812244,6.9439974,867.91875,2023-03-27 02:59:01.025862068,3.292010833333336,-0.03378643456409236,79.18717044349958,0.0042050317067991,91331.69583333332,1.1480092912449955,8510.21347076482,867.8002652042053,6.195978633354569,283.6579509439992,-10.044981928954243,2.611232627761525
151,46.812244,6.9439974,870.4725,2023-03-27 02:59:01.406034482,3.267790833333322,-0.036060979921785474,79.30677256400057,0.0042052587413959,91308.23333333332,1.147814789582817,8535.25035587183,870.3533169708138,6.157149778755667,284.16541531260344,-10.940410993525123,0.2482207839806675
152,46.812244,6.943997,872.77875,2023-03-27 02:59:01.786206896,3.2478450000000407,-0.04308310501176038,79.37579716470657,0.0042040583732054,91285.56666666668,1.1476135200936048,8557.860741437602,872.6589346451237,6.101759687807743,284.3715209410738,-9.974876332957004,-1.4529706292202194
153,46.812244,6.943997,875.5520833333333,2023-03-27 02:59:02.166379310,3.225045000000023,-0.042439151672283515,79.505445578527,0.0042056368885578,91252.075,1.147285992960252,8585.050372166515,875.4315053730394,6.021839737198914,284.6231709034869,-9.479174726932069,1.5884419611384517
154,46.812244,6.943997,878.0175,2023-03-27 02:59:02.546551724,3.2050950000000284,-0.0460559667632765,79.59699279862252,0.0042057830518094,91222.4,1.14699551011871,8609.22118233114,877.8962420736073,5.90691623829233,284.6845673570018,-9.32782419293608,0.1654099998848032
155,46.812244,6.9439964,880.5241666666666,2023-03-27 02:59:02.926724137,3.187995000000001,-0.05607237390370301,79.63660866717294,0.004204201213942,91189.10833333334,1.1466488815835238,8633.796386020382,880.4022154375227,5.809225883269766,284.7274165827081,-7.861330194596299,-1.76014574420889
156,46.812244,6.9439964,883.3233333333333,2023-03-27 02:59:03.306896551,3.170899166666686,-0.07343783629261225,79.63179587271955,0.004200511607539,91153.83333333334,1.1462788113761526,8661.239218567225,883.2006055653283,5.71361123034749,284.72138280168656,-7.035870605673875,-3.675332391476988
157,46.812244,6.943996,885.28,2023-03-27 02:59:03.687068965,3.156653333333338,-0.07596916996863001,79.69501863649504,0.0042003408775424,91138.90416666667,1.1461503161078566,8680.422226194165,885.1567279544151,5.626499380875643,284.97417053724405,-8.386459477058208,-0.2432715425741182
158,46.812244,6.943996,888.4729166666666,2023-03-27 02:59:04.067241379,3.129579999999976,-0.07333545920499773,79.85670464960764,0.004202471819807,91105.675,1.1458433294351518,8711.725307194683,888.3487538756542,5.523753634170854,285.446424213036,-9.764397462383736,1.8602239771102755
159,46.812244,6.943996,890.5741666666667,2023-03-27 02:59:04.447413793,3.1096300000000383,-0.07367294176998485,79.96503158466686,0.0042036127552108,91075.76666666666,1.1455491051481066,8732.325764721862,890.4494159291768,5.449049451802899,285.9047107984086,-10.930623757735798,1.5130438803929445
160,46.812244,6.943996,893.005,2023-03-27 02:59:04.827586206,3.0953799999999774,-0.0831586047738142,79.99128838780314,0.0042018377720151,91050.55,1.145292185684499,8756.157409286718,892.8795673636479,5.407383990209756,286.1860935807545,-6.747486752513214,-2.0342771324444278
161,46.812244,6.943996,895.79,2023-03-27 02:59:05.207758620,3.07400750000005,-0.10340536109987397,79.99388221574753,0.0041969492767177,91021.89166666666,1.1450236865405563,8783.461245692133,895.6637838295578,5.357933629855861,286.7707646921054,-8.831015739422364,-4.88902335318873
162,46.812244,6.943996,897.705,2023-03-27 02:59:05.587931034,3.0569100000000162,-0.11764049548344246,80.00773367990105,0.0041935435975567,91000.8,1.144831567625516,8802.235683057492,897.5782436466574,5.273939765492181,287.4296062930599,-10.272389825646782,-4.952651571218109
163,46.812244,6.943996,900.64375,2023-03-27 02:59:05.968103448,3.0355387500000006,-0.1345631656315618,80.03203741117932,0.0041898892259999,90967.1375,1.1444990751349329,8831.046824407582,900.5161624415658,5.235403903447346,287.90624717000526,-8.364669583590171,-3.4620216943585187
164,46.812244,6.9439964,903.085,2023-03-27 02:59:06.348275862,3.022715000000005,-0.13491618193188515,80.10155855642893,0.004191043689697,90937.95,1.144184170723707,8854.980517066608,902.9567198856498,5.168476311164677,288.3091803668368,-6.040387268044912,1.316222528506722
165,46.812244,6.9439964,905.5683333333332,2023-03-27 02:59:06.728448275,2.999918333333312,-0.13403956568726016,80.22820311693793,0.0041921760041967,90915.55,1.143996160204524,8879.326770310618,905.4393468014682,5.143986486179613,288.4564882173465,-10.554239850116964,1.2688812754821224
166,46.812244,6.9439964,908.095,2023-03-27 02:59:07.108620689,2.977122500000007,-0.14812516933193365,80.2719344500583,0.004189023892002,90889.125,1.1437603348628835,8904.097837983645,907.965292733364,5.133851908221156,288.41291940253507,-10.37071298811806,-3.4709950343083653
167,46.812244,6.943997,910.6775,2023-03-27 02:59:07.488793103,2.95432500000004,-0.15438958071354136,80.36058019189129,0.0041886675039606,90852.85,1.1433985806951432,8929.416267082672,910.5470539973052,5.118550685912941,288.1632809862986,-10.144031864129714,-0.3838373246385163
168,46.812244,6.943997,913.4833333333332,2023-03-27 02:59:07.868965517,2.9286758333333296,-0.16812087927416997,80.42652871004218,0.0041860067088829,90817.725,1.1430644899559683,8956.924198198125,913.352082331696,5.090753976593699,288.0560681872905,-10.50142377369644,-2.636867809755877
169,46.812244,6.943997,915.3966666666668,2023-03-27 02:59:08.249137931,2.908728333333329,-0.18182331513605732,80.46165009044077,0.0041824556396282,90802.90833333333,1.1429629454493293,8975.682191355278,915.2648653062236,5.061607701957002,288.1008871142141,-11.975566004070506,-5.160257919455708
170,46.812244,6.943997,918.43625,2023-03-27 02:59:08.629310344,2.87738250000001,-0.2018573086989477,80.52110760409946,0.0041773429371698,90779.2875,1.1427989293721907,9005.481723906969,918.303571954436,5.034719554196901,288.13421578633324,-11.844088728438232,-4.676067696222482
171,46.812244,6.943997,920.9366666666668,2023-03-27 02:59:09.009482758,2.8631341666666685,-0.21683204175764104,80.5140766530516,0.0041741613929318,90749.39166666666,1.142483772759728,9029.99534131826,920.8032652657392,4.974780354480644,288.17607978431903,-6.542862351067558,-3.5363375230789025
172,46.81225,6.9439974,923.2525,2023-03-27 02:59:09.389655172,2.8488849999999957,-0.22291725200659585,80.55932379586187,0.0041738208344676,90715.35833333334,1.1421144915057435,9052.699321048076,923.1184268887008,4.923857352488319,288.5151325245979,-7.06249038096725,-0.4085767324830583
173,46.81225,6.9439974,925.60625,2023-03-27 02:59:09.769827586,2.831785000000025,-0.2269309962843522,80.63233350631,0.004173772349661,90687.875,1.1418392366866164,9075.77501145712,925.4714924522768,4.891093198214072,288.5573507755414,-8.336942411929073,-0.0572176578329188
